Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
abstract,0.05996015212476517,0.05996015212476497,0.00363362570598616,0.0026809206114755055,0.000610816851426596,0.04489173515607042,0.0004858765689671335,0.044891735156070714,0.02002590862563968,0.0018050325698244912,0.023536270919964915,0.00486216757318686,0.05996015212476515,0.02719752940681385,0.0008650901808673964,0.016260959503981688,0.012304256687189784,0.0599601521247654,0.03920425533254301,0.015248923945553335,0.044891735156070006
category,0.05996015212476497,2.1844335146010163,0.3425588340390614,0.39638009534622287,0.09177200092240248,0.7128554998005944,0.09025546548720058,0.08611050192340239,1.0982192159136388,0.12379027482149679,0.6582121604941471,0.4995193741577286,0.1766895120045466,0.6792722892267495,0.08841104755072968,0.6796345312852359,0.7622968319072743,0.5730356292905036,0.37418163610750554,1.1238835010866546,0.47045928103196444
collective,0.00363362570598616,0.3425588340390614,1.0145159447604306,0.1818871596700379,0.04329017813705915,0.27556435939122886,0.05608399828560365,0.03291008348955344,0.5360174790143445,0.03989085433235588,0.2933882866914071,0.3617937078845692,0.05092478390829144,0.18479486709202983,0.10575915485038345,0.4008732676711466,0.38128308916420006,0.1775687187722573,0.06929263268440322,0.5726639383476533,0.1875539659068219
datatype,0.0026809206114755055,0.39638009534622287,0.1818871596700379,0.9102354858406232,0.1569917067627294,0.2984071254529389,0.0383579392313772,0.025597648011470443,0.48612858787042734,0.047071546229599234,0.25212792542046186,0.2705294945527053,0.11607512076209359,0.22472481491418397,0.0978126960205746,0.29579401272754346,0.33742301294193827,0.22143713712582241,0.1342416615473343,0.46170829030633653,0.1470542522674765
enumeration,0.000610816851426596,0.09177200092240248,0.04329017813705915,0.1569917067627294,0.28352443917872877,0.0698487155153058,0.00248558194128691,0.0018534452417482278,0.15991541238620732,0.009247755300078986,0.046146748702699115,0.10279361209740231,0.0635224177895121,0.08045228096187662,0.02347752774737468,0.11446709190613891,0.12088287105154666,0.08244466522016676,0.04138253698458848,0.15847793314024405,0.08201139054628415
event,0.04489173515607042,0.7128554998005944,0.27556435939122886,0.2984071254529389,0.0698487155153058,1.8609472695446705,0.1637764957481529,0.11355963689246909,0.908669962342536,0.09018348672507849,0.6048132918457156,0.525114141880131,0.10625539017862892,0.5905172540950505,0.18284459734633468,0.6632041054263068,0.6360829372539151,0.6903928911798336,0.5539327486806048,0.9006779029451403,0.4841710036486202
historicalRole,0.0004858765689671335,0.09025546548720058,0.05608399828560365,0.0383579392313772,0.00248558194128691,0.1637764957481529,0.2391185805916252,0.060697173761638315,0.16946397557168108,0.007352585105978748,0.031125316780789752,0.04318565953414829,0.004048142233714122,0.055492998314344955,0.11974985077294961,0.11924424772176015,0.11702234865549882,0.11216820276584444,0.12381347938085666,0.09874527303912267,0.06774236589657093
historicalRoleMixin,0.044891735156070714,0.08611050192340239,0.03291008348955344,0.025597648011470443,0.0018534452417482278,0.11355963689246909,0.060697173761638315,0.1644523676220805,0.0759800025472051,0.005480784954199305,0.02353761309016191,0.014792366011763716,0.08103735420690766,0.02534733460164524,0.03701070923170435,0.07759768731741172,0.05519945395863573,0.08998379585927574,0.02839136961908964,0.07552415268535699,0.11999952398819153
kind,0.02002590862563968,1.0982192159136388,0.5360174790143445,0.48612858787042734,0.15991541238620732,0.908669962342536,0.16946397557168108,0.0759800025472051,2.951585533136911,0.18196494543256267,0.8983030849561464,0.8424553524945548,0.15794747757599703,0.8732431340699001,0.22020804441844738,1.2524552494675874,1.3603840667046068,0.7251508992116624,0.3668664782359089,1.6807615102936848,0.4170604237460653
mixin,0.0018050325698244912,0.12379027482149679,0.03989085433235588,0.047071546229599234,0.009247755300078986,0.09018348672507849,0.007352585105978748,0.005480784954199305,0.18196494543256267,0.50552799717323,0.10876389000056919,0.14292093115383162,0.020713362411489925,0.1812299895121597,0.018897531980882537,0.1676266608490649,0.22628823242814586,0.09136540071860949,0.026075812780036817,0.22480329656106796,0.05213566544521449
mode,0.023536270919964915,0.6582121604941471,0.2933882866914071,0.25212792542046186,0.046146748702699115,0.6048132918457156,0.031125316780789752,0.02353761309016191,0.8983030849561464,0.10876389000056919,1.7980089001956627,0.45693208269432045,0.13595718332522447,0.5691572790543944,0.11951377520174489,0.62906372184691,0.7136783983538707,0.4850321693925741,0.17072947743183906,0.9630273216216606,0.34395979145539246
phase,0.00486216757318686,0.4995193741577286,0.3617937078845692,0.2705294945527053,0.10279361209740231,0.525114141880131,0.04318565953414829,0.014792366011763716,0.8424553524945548,0.14292093115383162,0.45693208269432045,1.5149466036690553,0.15440772013477136,0.45417826111545984,0.13464884501200364,0.6923920544030439,0.8031360254977711,0.39864436751918253,0.18375882800943671,0.9141293578000339,0.1969764444212712
phaseMixin,0.05996015212476515,0.1766895120045466,0.05092478390829144,0.11607512076209359,0.0635224177895121,0.10625539017862892,0.004048142233714122,0.08103735420690766,0.15794747757599703,0.020713362411489925,0.13595718332522447,0.15440772013477136,0.4009181106529777,0.11487530063780149,0.007213028986197391,0.11523781610230663,0.13050118764809474,0.19695841199876382,0.05457946649501062,0.19674079923950577,0.15495221838664477
quality,0.02719752940681385,0.6792722892267495,0.18479486709202983,0.22472481491418397,0.08045228096187662,0.5905172540950505,0.055492998314344955,0.02534733460164524,0.8732431340699001,0.1812299895121597,0.5691572790543944,0.45417826111545984,0.11487530063780149,1.7119228741624435,0.07497801524664105,0.6440793290400545,0.7358347156962155,0.45052468063725326,0.2652948002765642,1.0862410455039002,0.29809037146051254
quantity,0.0008650901808673964,0.08841104755072968,0.10575915485038345,0.0978126960205746,0.02347752774737468,0.18284459734633468,0.11974985077294961,0.03701070923170435,0.22020804441844738,0.018897531980882537,0.11951377520174489,0.13464884501200364,0.007213028986197391,0.07497801524664105,0.3418230487090799,0.1725620433949033,0.2335977001541352,0.11747194866411892,0.0905066932116476,0.17435516841632004,0.07204847578689155
relator,0.016260959503981688,0.6796345312852359,0.4008732676711466,0.29579401272754346,0.11446709190613891,0.6632041054263068,0.11924424772176015,0.07759768731741172,1.2524552494675874,0.1676266608490649,0.62906372184691,0.6923920544030439,0.11523781610230663,0.6440793290400545,0.1725620433949033,2.2583923907601604,0.9266662098785848,0.6451417975280243,0.23314808706054613,1.2804288184113737,0.36992058103873277
role,0.012304256687189784,0.7622968319072743,0.38128308916420006,0.33742301294193827,0.12088287105154666,0.6360829372539151,0.11702234865549882,0.05519945395863573,1.3603840667046068,0.22628823242814586,0.7136783983538707,0.8031360254977711,0.13050118764809474,0.7358347156962155,0.2335977001541352,0.9266662098785848,2.351503297068442,0.6031067292297204,0.26288882906339583,1.2545711827963288,0.3141619683626756
roleMixin,0.0599601521247654,0.5730356292905036,0.1775687187722573,0.22143713712582241,0.08244466522016676,0.6903928911798336,0.11216820276584444,0.08998379585927574,0.7251508992116624,0.09136540071860949,0.4850321693925741,0.39864436751918253,0.19695841199876382,0.45052468063725326,0.11747194866411892,0.6451417975280243,0.6031067292297204,1.6485536612928446,0.31199395169880495,0.742870482744565,0.4574178850620274
situation,0.03920425533254301,0.37418163610750554,0.06929263268440322,0.1342416615473343,0.04138253698458848,0.5539327486806048,0.12381347938085666,0.02839136961908964,0.3668664782359089,0.026075812780036817,0.17072947743183906,0.18375882800943671,0.05457946649501062,0.2652948002765642,0.0905066932116476,0.23314808706054613,0.26288882906339583,0.31199395169880495,0.803461329777328,0.39216097918743514,0.20207203597047416
subkind,0.015248923945553335,1.1238835010866546,0.5726639383476533,0.46170829030633653,0.15847793314024405,0.9006779029451403,0.09874527303912267,0.07552415268535699,1.6807615102936848,0.22480329656106796,0.9630273216216606,0.9141293578000339,0.19674079923950577,1.0862410455039002,0.17435516841632004,1.2804288184113737,1.2545711827963288,0.742870482744565,0.39216097918743514,2.819373354255064,0.45980918478839716
type,0.044891735156070006,0.47045928103196444,0.1875539659068219,0.1470542522674765,0.08201139054628415,0.4841710036486202,0.06774236589657093,0.11999952398819153,0.4170604237460653,0.05213566544521449,0.34395979145539246,0.1969764444212712,0.15495221838664477,0.29809037146051254,0.07204847578689155,0.36992058103873277,0.3141619683626756,0.4574178850620274,0.20207203597047416,0.45980918478839716,0.9524996866972628
